pt0,pt1,pt2,pt3,pt4,pt5,pt6,pt7,lc0,lc1,timestamp
79.9070053101,727.8999023438,-15.1598348618,-15.1622934341,,,,,-27.3032722473,,1770496275.168951
79.6634292603,728.0920410156,-15.307012558,-15.1622934341,,,,,-27.7205181122,,1770496275.179487
79.4807815552,728.3610229492,-15.307012558,-15.1622934341,,,,,-27.7313098907,,1770496275.189696
79.9679031372,728.3994140625,-15.2702178955,-15.1622934341,,,,,-27.5550613403,,1770496275.202473
79.3590087891,728.3610229492,-14.6079063416,-15.7090082169,,,,,-27.8572044373,,1770496275.2131572
79.9070053101,728.2457275391,-14.9758491516,-15.2230291367,,,,,-27.4579429626,,1770496275.224064
79.9679031372,728.4378662109,-15.1966295242,-15.6482725143,,,,,-27.6809539795,,1770496275.236853
79.9070053101,728.0920410156,-14.9758491516,-15.1622934341,,,,,-27.4867172241,,1770496275.247159
79.7243270874,728.3994140625,-15.2702178955,-15.2230291367,,,,,-27.8248310089,,1770496275.257972
79.6634292603,728.3994140625,-15.307012558,-15.2230291367,,,,,-27.2673053741,,1770496275.270835
79.9679031372,728.2841796875,-14.9390554428,-15.1622934341,,,,,-27.7744750977,,1770496275.279079
79.7852325439,728.3994140625,-14.9390554428,-15.2230291367,,,,,-27.7385044098,,1770496275.3201122
79.419883728,728.6299438477,-15.307012558,-15.2230291367,,,,,-27.5478649139,,1770496275.3303838
79.9679031372,729.4752197266,-14.9758491516,-15.1622934341,,,,,-27.6737594604,,1770496275.3415449
79.9679031372,728.2841796875,-15.2334241867,-15.2837877274,,,,,-27.5838375092,,1770496275.353036
78.0194702148,728.3610229492,-14.6079063416,-15.7090082169,,,,,-27.04429245,,1770496275.364154
78.9936904907,728.3610229492,-14.8654661179,-15.1622934341,,,,,-27.71692276,,1770496275.3759072
79.9679031372,728.3994140625,-14.9390554428,-15.2837877274,,,,,-27.6701641083,,1770496275.386055
79.8461303711,728.4378662109,-14.9758491516,-15.6482725143,,,,,-27.2852897644,,1770496275.396197
79.5416793823,728.0151977539,-15.307012558,-15.1015338898,,,,,-27.911157608,,1770496275.408194
79.8461303711,728.3225708008,-14.644701004,-15.2230291367,,,,,-27.2385292053,,1770496275.4932559
79.419883728,728.3994140625,-14.9758491516,-15.1622934341,,,,,-27.522687912,,1770496275.504927
79.9679031372,728.3225708008,-14.9390554428,-15.1622934341,,,,,-27.2349319458,,1770496275.515585
79.9070053101,728.2457275391,-14.9390554428,-15.2230291367,,,,,-27.6305961609,,1770496275.526009
79.8461303711,728.3225708008,-14.9758491516,-15.6482725143,,,,,-27.7816677094,,1770496275.537772
79.9070053101,728.3610229492,-15.2334241867,-15.7090082169,,,,,-27.9039649963,,1770496275.5482738
79.9679031372,728.2841796875,-14.644701004,-15.7697677612,,,,,-27.5442695618,,1770496275.5596328
79.3590087891,728.6683959961,-14.9022607803,-16.6202545166,,,,,-27.4543476105,,1770496275.5700748
79.7243270874,728.3610229492,-14.7918777466,-15.1622934341,,,,,-27.4867172241,,1770496275.582277
79.8461303711,728.3225708008,-14.9022607803,-15.1015338898,,,,,-27.5047016144,,1770496275.5926049
79.2981338501,728.3610229492,-15.2702178955,-15.1622934341,,,,,-27.407585144,,1770496275.6036139
78.9936904907,728.0536499023,-15.2702178955,-15.2230291367,,,,,-27.6737594604,,1770496275.614131
79.9070053101,728.3225708008,-14.9390554428,-15.1622934341,,,,,-27.7564907074,,1770496275.626045
79.2981338501,728.3994140625,-15.1966295242,-15.1622934341,,,,,-27.8248310089,,1770496275.636841
79.9679031372,728.3610229492,-14.9022607803,-15.1622934341,,,,,-27.5514640808,,1770496275.647701
79.419883728,728.2841796875,-15.5645723343,-15.2230291367,,,,,-27.9147567749,,1770496275.6578739
79.2981338501,728.2841796875,-15.2702178955,-15.1622934341,,,,,-27.3716163635,,1770496275.6984162
79.2981338501,728.3994140625,-14.9390554428,-15.1015338898,,,,,-27.5370750427,,1770496275.709598
80.0287780762,728.3994140625,-15.2702178955,-15.2837877274,,,,,-27.1162319183,,1770496275.720952
79.419883728,728.3994140625,-15.0126438141,-15.2837877274,,,,,-27.799654007,,1770496275.731099
79.7243270874,728.3225708008,-15.2702178955,-15.2837877274,,,,,-27.6629676819,,1770496275.74364
79.9679031372,728.2072753906,-15.2334241867,-15.1622934341,,,,,-28.0550365448,,1770496275.7546828
79.419883728,728.2841796875,-15.2702178955,-15.2230291367,,,,,-27.7061309814,,1770496275.7658849
79.9070053101,728.3610229492,-15.2334241867,-14.6155548096,,,,,-27.6521778107,,1770496275.775577
79.3590087891,728.3994140625,-15.2702178955,-15.4052829742,,,,,-27.2924823761,,1770496275.789685
79.3590087891,728.6683959961,-14.9390554428,-15.3445234299,,,,,-27.5982246399,,1770496275.79953
79.4807815552,728.3225708008,-14.8286724091,-14.7978086472,,,,,-27.6234016418,,1770496275.8089778
79.419883728,728.3994140625,-15.2702178955,-14.7370491028,,,,,-27.6917438507,,1770496275.820189
80.0287780762,728.5531005859,-14.9022607803,-15.2230291367,,,,,-27.3320484161,,1770496275.831603
79.9070053101,728.7067871094,-15.2334241867,-15.1015338898,,,,,-27.7241172791,,1770496275.842908
79.7243270874,728.3610229492,-15.6013669968,-15.2230291367,,,,,-27.864397049,,1770496275.8541381
79.9070053101,728.2072753906,-15.0126438141,-15.1622934341,,,,,-27.5730457306,,1770496275.865171
79.9070053101,728.3610229492,-14.9758491516,-15.2230291367,,,,,-27.8572044373,,1770496275.876225
79.2981338501,728.3225708008,-15.2702178955,-15.7697677612,,,,,-27.8176383972,,1770496275.886997
79.9070053101,728.3994140625,-15.2702178955,-15.2837877274,,,,,-27.2637081146,,1770496275.897883
79.3590087891,728.7067871094,-15.307012558,-15.1622934341,,,,,-28.0118732452,,1770496276.006571
79.9679031372,728.3225708008,-15.2334241867,-15.4660186768,,,,,-27.1953659058,,1770496276.016597
79.9070053101,727.9768066406,-14.9390554428,-15.1622934341,,,,,-27.5658512115,,1770496276.02762
79.9679031372,729.4752197266,-15.2334241867,-15.7090082169,,,,,-27.8212337494,,1770496276.0385878
79.2981338501,728.3610229492,-14.9758491516,-15.1622934341,,,,,-27.2601089478,,1770496276.050434
80.0287780762,728.3994140625,-15.2334241867,-15.1622934341,,,,,-27.5802383423,,1770496276.060977
80.0287780762,728.3225708008,-14.7918777466,-15.6482725143,,,,,-27.3356456757,,1770496276.072175
79.2372360229,728.2072753906,-14.6079063416,-15.1015338898,,,,,-27.3931980133,,1770496276.082339
79.4807815552,728.7836303711,-14.9758491516,-15.7090082169,,,,,-27.3068714142,,1770496276.094367
79.7243270874,728.3610229492,-14.9022607803,-15.2230291367,,,,,-27.4615383148,,1770496276.1057768
79.9679031372,728.3225708008,-15.0494375229,-15.1622934341,,,,,-27.5586566925,,1770496276.116621
79.3590087891,728.4762573242,-15.2334241867,-15.2230291367,,,,,-27.0514888763,,1770496276.1269279
79.8461303711,728.2457275391,-15.2702178955,-15.1622934341,,,,,-27.407585144,,1770496276.1385741
79.7243270874,728.3225708008,-14.9390554428,-15.1622934341,,,,,-27.368019104,,1770496276.149315
79.3590087891,728.7452392578,-15.1966295242,-15.8912620544,,,,,-27.5370750427,,1770496276.160856
79.9679031372,728.3225708008,-15.2702178955,-15.2230291367,,,,,-27.6341915131,,1770496276.171416
79.9070053101,728.3994140625,-14.7918777466,-15.2230291367,,,,,-27.4867172241,,1770496276.182791
79.2981338501,728.3994140625,-15.8221330643,-15.1622934341,,,,,-27.2744960785,,1770496276.194098
79.419883728,728.3994140625,-14.9758491516,-15.2230291367,,,,,-27.4867172241,,1770496276.205463
79.9070053101,728.3994140625,-15.1966295242,-15.1622934341,,,,,-27.2709007263,,1770496276.2154188
79.419883728,727.9768066406,-15.307012558,-15.1622934341,,,,,-27.8104438782,,1770496276.227647
79.3590087891,728.3225708008,-15.2702178955,-15.2837877274,,,,,-27.709728241,,1770496276.238723
79.3590087891,728.5531005859,-15.7117500305,-14.6763143539,,,,,-27.7708778381,,1770496276.2494779
79.3590087891,728.3610229492,-15.5645723343,-15.2230291367,,,,,-27.5946273804,,1770496276.259438
79.9070053101,728.1688842773,-14.3503465652,-15.2837877274,,,,,-27.7816677094,,1770496276.272383
80.0287780762,729.4752197266,-15.5645723343,-15.2230291367,,,,,-28.0478420258,,1770496276.282437
79.6634292603,728.8604736328,-14.9758491516,-15.1622934341,,,,,-27.9651107788,,1770496276.293548
79.9070053101,728.2841796875,-15.5645723343,-15.2837877274,,,,,-27.7241172791,,1770496276.307177
79.4807815552,728.3610229492,-15.2702178955,-15.2230291367,,,,,-27.4831218719,,1770496276.315678
79.9070053101,728.3610229492,-14.9758491516,-15.1622934341,,,,,-28.0154705048,,1770496276.326252
79.9070053101,728.2841796875,-15.6013669968,-15.1622934341,,,,,-27.5766410828,,1770496276.337696
79.9679031372,728.6299438477,-15.307012558,-15.2230291367,,,,,-28.0730228424,,1770496276.3480792
79.7852325439,728.6683959961,-15.307012558,-14.6155548096,,,,,-27.9291439056,,1770496276.36002
79.9070053101,729.4752197266,-15.6013669968,-15.2837877274,,,,,-27.8931732178,,1770496276.371267
79.1154632568,728.6299438477,-15.2702178955,-15.2230291367,,,,,-28.116186142,,1770496276.382736
79.8461303711,728.3610229492,-14.7918777466,-15.1622934341,,,,,-28.2133026123,,1770496276.392404
79.8461303711,728.3610229492,-15.6013669968,-15.2230291367,,,,,-27.7313098907,,1770496276.422592
79.9070053101,728.5146484375,-15.2702178955,-15.1622934341,,,,,-28.2564659119,,1770496276.4272819
79.9070053101,728.7452392578,-15.5645723343,-15.2230291367,,,,,-28.220495224,,1770496276.4306219
79.8461303711,728.3610229492,-15.307012558,-15.1015338898,,,,,-28.4363136292,,1770496276.4364002
79.4807815552,728.6683959961,-15.1966295242,-15.1622934341,,,,,-27.8212337494,,1770496276.448998
79.9679031372,728.3994140625,-15.2334241867,-15.7090082169,,,,,-28.4542961121,,1770496276.459775
79.3590087891,728.3610229492,-15.2702178955,-15.2230291367,,,,,-28.0874099731,,1770496276.4709172
79.9679031372,728.5915527344,-15.1966295242,-15.1622934341,,,,,-28.3284053802,,1770496276.48116
79.5416793823,728.6683959961,-15.2702178955,-15.6482725143,,,,,-27.5083007812,,1770496276.492958
79.7243270874,728.6299438477,-15.307012558,-15.1622934341,,,,,-28.2133026123,,1770496276.5041862
79.9679031372,728.3225708008,-15.2334241867,-15.2837877274,,,,,-28.3104190826,,1770496276.51535
79.7243270874,728.5531005859,-15.6013669968,-15.2837877274,,,,,-28.1305732727,,1770496276.525075
79.8461303711,728.3994140625,-14.9390554428,-15.2837877274,,,,,-27.8176383972,,1770496276.537056
79.9679031372,728.7067871094,-15.0126438141,-15.3445234299,,,,,-28.4722824097,,1770496276.572651
79.8461303711,728.3994140625,-15.307012558,-15.7697677612,,,,,-27.7564907074,,1770496276.584019
79.9070053101,728.3994140625,-15.1966295242,-15.2230291367,,,,,-28.3895530701,,1770496276.594537
79.3590087891,728.3225708008,-15.5645723343,-15.1622934341,,,,,-28.8823356628,,1770496276.604937
79.9070053101,728.3225708008,-15.6013669968,-15.7697677612,,,,,-28.1377658844,,1770496276.616927
80.0287780762,728.3994140625,-15.2334241867,-15.2230291367,,,,,-28.0838127136,,1770496276.62766
79.8461303711,728.2457275391,-15.6013669968,-15.1015338898,,,,,-28.3535823822,,1770496276.6388621
79.4807815552,729.4752197266,-15.1966295242,-15.6482725143,,,,,-28.1269760132,,1770496276.648884
78.8719100952,728.3994140625,-15.2702178955,-15.7697677612,,,,,-28.1089897156,,1770496276.660488
79.8461303711,728.5915527344,-15.2702178955,-15.7697677612,,,,,-28.3104190826,,1770496276.6718788
79.9679031372,728.2841796875,-15.2334241867,-15.2230291367,,,,,-28.1233768463,,1770496276.6828852
80.0896759033,728.3610229492,-14.9390554428,-15.7090082169,,,,,-27.6881465912,,1770496276.693593
79.3590087891,728.2841796875,-15.2334241867,-15.6482725143,,,,,-28.2600631714,,1770496276.7054322
79.419883728,728.3994140625,-15.2702178955,-15.2230291367,,,,,-28.1773319244,,1770496276.822443
79.9679031372,728.2841796875,-15.307012558,-15.8912620544,,,,,-28.342792511,,1770496276.8332732
79.419883728,728.3610229492,-15.1966295242,-15.7090082169,,,,,-28.0981998444,,1770496276.843852
79.8461303711,728.7067871094,-14.9758491516,-15.2837877274,,,,,-28.1341686249,,1770496276.853976
79.5416793823,728.6683959961,-15.2334241867,-15.2230291367,,,,,-28.4758815765,,1770496276.865973
79.1154632568,728.7067871094,-15.2334241867,-15.2230291367,,,,,-28.2852420807,,1770496276.876954
79.9070053101,728.3994140625,-15.2702178955,-15.1622934341,,,,,-28.4255218506,,1770496276.8880808
79.1763381958,728.4762573242,-15.2702178955,-15.6482725143,,,,,-28.6773109436,,1770496276.898402
79.3590087891,728.7067871094,-15.3438072205,-15.8305025101,,,,,-28.4866714478,,1770496276.909965
79.9070053101,728.5915527344,-15.0126438141,-15.2837877274,,,,,-28.4219245911,,1770496276.921015
79.3590087891,728.5531005859,-15.2334241867,-15.1622934341,,,,,-28.7888145447,,1770496276.932103
79.4807815552,728.6299438477,-14.8654661179,-15.2230291367,,,,,-28.0946025848,,1770496276.942295
79.3590087891,728.5915527344,-15.8221330643,-15.1622934341,,,,,-28.033454895,,1770496276.9545448
80.0287780762,728.6299438477,-15.5277786255,-15.1622934341,,,,,-28.4650878906,,1770496276.965322
79.419883728,728.7067871094,-14.9390554428,-15.1622934341,,,,,-28.4003429413,,1770496276.975766
79.8461303711,728.7067871094,-15.2702178955,-15.1622934341,,,,,-27.7744750977,,1770496277.031282
79.8461303711,728.3610229492,-14.9390554428,-15.2230291367,,,,,-28.2420787811,,1770496277.042086
79.9070053101,728.7452392578,-14.9390554428,-15.2230291367,,,,,-28.4183292389,,1770496277.0530229
79.7852325439,728.6299438477,-16.0797080994,-15.2230291367,,,,,-28.148557663,,1770496277.063586
79.6634292603,728.6683959961,-15.2702178955,-15.7090082169,,,,,-28.3068237305,,1770496277.0756412
79.4807815552,728.3994140625,-14.9758491516,-15.3445234299,,,,,-28.34998703,,1770496277.086307
79.9679031372,728.6683959961,-15.6013669968,-15.2230291367,,,,,-28.2600631714,,1770496277.098007
80.0896759033,728.5146484375,-14.9022607803,-15.1622934341,,,,,-28.4039421082,,1770496277.1078248
79.4807815552,728.7067871094,-15.5645723343,-15.4660186768,,,,,-28.0946025848,,1770496277.119669
79.419883728,728.7067871094,-15.5645723343,-15.2837877274,,,,,-28.1917209625,,1770496277.130666
79.9679031372,728.6683959961,-15.0126438141,-15.2230291367,,,,,-28.3068237305,,1770496277.141584
79.9679031372,728.6683959961,-14.9758491516,-15.7090082169,,,,,-28.0946025848,,1770496277.151765
79.9679031372,728.6299438477,-14.9758491516,-15.2230291367,,,,,-28.34998703,,1770496277.1639569
79.9679031372,728.6299438477,-14.9758491516,-15.2230291367,,,,,-28.3104190826,,1770496277.174741
79.4807815552,728.7067871094,-15.2702178955,-15.2230291367,,,,,-28.0766181946,,1770496277.1859388
79.419883728,728.5915527344,-15.2702178955,-15.2230291367,,,,,-28.3212108612,,1770496277.196418
79.2372360229,728.6683959961,-15.1966295242,-15.1622934341,,,,,-28.7240695953,,1770496277.2076302
79.9070053101,728.5915527344,-15.2334241867,-15.6482725143,,,,,-27.9615154266,,1770496277.218749
79.9070053101,729.4752197266,-15.2334241867,-15.6482725143,,,,,-27.9723072052,,1770496277.229843
80.0287780762,728.6299438477,-14.9758491516,-15.7090082169,,,,,-28.2456760406,,1770496277.2401779
79.5416793823,728.2841796875,-14.7918777466,-15.1622934341,,,,,-28.252866745,,1770496277.252555
79.9679031372,728.5915527344,-14.9758491516,-15.7090082169,,,,,-28.1089897156,,1770496277.263556
79.7852325439,728.2841796875,-14.3503465652,-15.951997757,,,,,-27.7744750977,,1770496277.274772
79.7243270874,729.4752197266,-15.2702178955,-15.7090082169,,,,,-28.6737117767,,1770496277.2848089
79.9679031372,728.6683959961,-14.8654661179,-15.7090082169,,,,,-28.0622310638,,1770496277.296619
79.7852325439,728.3610229492,-15.1966295242,-15.7090082169,,,,,-28.4578952789,,1770496277.307861
79.419883728,728.3994140625,-15.5645723343,-15.2837877274,,,,,-28.1377658844,,1770496277.3188171
79.9070053101,728.2841796875,-15.2702178955,-15.7697677612,,,,,-27.9003677368,,1770496277.328931
80.0896759033,728.4378662109,-14.7918777466,-16.1950111389,,,,,-28.4758815765,,1770496277.340951
79.419883728,728.5531005859,-15.2334241867,-15.6482725143,,,,,-27.9759025574,,1770496277.352073
79.7852325439,728.3225708008,-14.9022607803,-15.58751297,,,,,-28.2852420807,,1770496277.3627992
79.3590087891,728.3225708008,-15.490983963,-15.1622934341,,,,,-28.3212108612,,1770496277.373245
79.8461303711,728.4762573242,-15.0494375229,-15.3445234299,,,,,-28.0406494141,,1770496277.385293
79.4807815552,728.6299438477,-15.5645723343,-15.2230291367,,,,,-28.2348842621,,1770496277.3962848
79.9679031372,728.5146484375,-15.5645723343,-15.6482725143,,,,,-28.1233768463,,1770496277.407337
79.9070053101,728.2841796875,-14.9390554428,-15.0407981873,,,,,-28.1989135742,,1770496277.417579
79.3590087891,728.7452392578,-15.1966295242,-15.2230291367,,,,,-28.4614925385,,1770496277.429118
79.8461303711,728.6299438477,-14.9390554428,-15.2230291367,,,,,-28.3751659393,,1770496277.440543
79.419883728,728.7452392578,-15.5645723343,-15.1622934341,,,,,-28.0981998444,,1770496277.450848
79.4807815552,729.4752197266,-15.6013669968,-15.4660186768,,,,,-28.4363136292,,1770496277.544466
79.9679031372,728.6299438477,-15.307012558,-15.6482725143,,,,,-28.2708530426,,1770496277.555447
79.7243270874,728.6299438477,-15.0126438141,-15.2837877274,,,,,-28.2672557831,,1770496277.566422
79.419883728,728.7067871094,-15.2702178955,-15.2230291367,,,,,-28.1845264435,,1770496277.5766342
79.8461303711,728.5146484375,-15.0126438141,-14.7370491028,,,,,-28.0586338043,,1770496277.588307
79.2981338501,728.6299438477,-15.2334241867,-15.1622934341,,,,,-28.2744522095,,1770496277.614484
79.3590087891,728.5915527344,-15.9693098068,-15.951997757,,,,,-27.8356208801,,1770496277.6168451
79.3590087891,728.5915527344,-15.2702178955,-16.0127563477,,,,,-28.1341686249,,1770496277.626133
79.419883728,728.6683959961,-15.3806009293,-15.1622934341,,,,,-28.2780475616,,1770496277.632273
79.419883728,728.5915527344,-15.307012558,-15.2230291367,,,,,-28.4471054077,,1770496277.643235
79.3590087891,728.3610229492,-15.2334241867,-15.2230291367,,,,,-28.180929184,,1770496277.654101
79.419883728,729.4752197266,-15.5277786255,-15.1622934341,,,,,-28.5154457092,,1770496277.664932
79.419883728,728.6299438477,-15.6013669968,-15.2230291367,,,,,-27.7564907074,,1770496277.67682
79.3590087891,728.7067871094,-14.9022607803,-15.2230291367,,,,,-28.1017971039,,1770496277.6876009
79.4807815552,728.6683959961,-15.2334241867,-15.1015338898,,,,,-28.4363136292,,1770496277.698818
80.0287780762,728.6299438477,-14.9758491516,-15.3445234299,,,,,-28.4111328125,,1770496277.712729
79.3590087891,728.7452392578,-15.0126438141,-15.2230291367,,,,,-27.7133274078,,1770496277.7223659
79.4807815552,728.6683959961,-15.2702178955,-15.7697677612,,,,,-27.9615154266,,1770496277.7318568
79.3590087891,728.5915527344,-14.8654661179,-16.0127563477,,,,,-28.2456760406,,1770496277.7428632
79.7243270874,728.5915527344,-15.1966295242,-15.1622934341,,,,,-27.5838375092,,1770496277.7529972
