t,baro_alt,ax,ay,az,gx,gy,gz,altTemp,lat,lon,gps_alt,gps_fix,rssi,snr
3310.202,8.700857599999836,-9.854,0.407,0.33,0.005,-0.013,0.006,44.95,35.3478935,-117.80944,627.346,3,,
3311.189,9.291408800000227,-9.854,0.426,0.364,0.004,-0.013,0.006,44.96,35.3478943,-117.8094393,627.385,3,,
3312.174,9.291408800000227,-9.858,0.431,0.349,0.009,-0.013,0.007,44.97,35.3478953,-117.8094383,627.393,3,,
3313.263,8.996133200000259,-9.858,0.412,0.354,0.009,-0.012,0.006,44.98,35.3478961,-117.8094374,627.405,3,,
3314.256,8.996133200000259,-9.858,0.431,0.335,0.005,-0.013,0.005,44.99,35.3478968,-117.8094366,627.407,3,,
3315.249,9.291408800000227,-9.854,0.412,0.349,0.006,-0.013,0.005,45.0,35.3478973,-117.8094364,627.478,3,,
3316.235,9.849151599999914,-9.858,0.416,0.349,0.004,-0.012,0.006,45.01,35.3478982,-117.809436,627.402,3,,
3317.222,9.553875999999946,-9.863,0.421,0.34,0.002,-0.012,0.005,45.02,35.3478988,-117.8094356,627.47,3,,
3318.209,9.291408800000227,-9.849,0.416,0.354,0.007,-0.011,0.006,45.03,35.3478991,-117.8094356,627.532,3,,
3319.195,11.030254000000241,-9.849,0.407,0.359,0.006,-0.013,0.006,45.03,35.3478997,-117.8094355,627.486,3,,
3320.182,10.144427200000337,-9.858,0.416,0.359,0.005,-0.013,0.006,45.04,35.3479003,-117.8094357,627.483,3,,
3321.274,7.519755199999963,-9.849,0.421,0.345,0.005,-0.013,0.006,45.05,35.347901,-117.8094355,627.455,3,,
3322.264,9.291408800000227,-9.858,0.421,0.354,0.007,-0.013,0.006,45.05,35.3479016,-117.8094352,627.492,3,,
3323.255,9.849151599999914,-9.858,0.397,0.364,0.006,-0.012,0.006,45.07,35.3479024,-117.8094349,627.464,3,,
3324.247,10.144427200000337,-9.849,0.421,0.33,0.007,-0.012,0.006,45.08,35.347903,-117.8094344,627.474,3,,
3325.235,9.553875999999946,-9.858,0.421,0.345,0.006,-0.013,0.006,45.1,35.3479036,-117.809434,627.496,3,,
3326.226,9.291408800000227,-9.854,0.407,0.349,0.005,-0.012,0.006,45.1,35.3479039,-117.8094338,627.585,3,,
3327.217,9.553875999999946,-9.854,0.421,0.354,0.006,-0.013,0.006,45.11,35.3479045,-117.8094338,627.64,3,,
3328.207,9.849151599999914,-9.849,0.426,0.34,0.006,-0.012,0.005,45.13,35.347905,-117.8094339,627.72,3,,
3329.294,10.734978399999818,-9.854,0.431,0.34,0.004,-0.012,0.006,45.14,35.3479056,-117.8094337,627.793,3,,
3330.18,8.996133200000259,-9.854,0.416,0.335,0.007,-0.013,0.005,45.15,35.3479062,-117.8094336,627.877,3,,
3331.272,8.996133200000259,-9.849,0.412,0.345,0.005,-0.012,0.005,45.17,35.3479069,-117.8094335,627.93,3,,
3332.259,9.849151599999914,-9.849,0.416,0.354,0.006,-0.013,0.006,45.18,35.3479076,-117.8094334,627.977,3,,
3333.247,9.553875999999946,-9.854,0.426,0.345,0.007,-0.013,0.006,45.18,35.347908,-117.8094336,628.072,3,,
3334.235,9.849151599999914,-9.849,0.426,0.34,0.007,-0.012,0.005,45.19,35.3479082,-117.8094335,628.181,3,,
3335.228,9.553875999999946,-9.858,0.407,0.364,0.006,-0.012,0.006,45.19,35.347909,-117.8094329,628.235,3,,
3336.213,9.553875999999946,-9.854,0.416,0.335,0.005,-0.013,0.006,45.2,35.3479092,-117.809433,628.336,3,,
3337.199,9.291408800000227,-9.858,0.416,0.359,0.006,-0.012,0.006,45.22,35.3479093,-117.809433,628.445,3,,
3338.294,10.734978399999818,-9.858,0.416,0.34,0.006,-0.011,0.006,45.24,35.3479096,-117.8094327,628.506,3,,
3339.28,10.734978399999818,-9.854,0.421,0.345,0.007,-0.013,0.006,45.25,35.3479098,-117.8094327,628.601,3,,
3340.267,8.996133200000259,-9.854,0.407,0.354,0.005,-0.015,0.005,45.27,35.3479098,-117.8094329,628.707,3,,
3341.252,8.700857599999836,-9.854,0.426,0.345,0.006,-0.013,0.006,45.27,35.3479098,-117.809433,628.823,3,,
3342.241,10.734978399999818,-9.863,0.407,0.345,0.006,-0.013,0.005,45.28,35.3479099,-117.8094332,628.917,3,,
3343.228,9.849151599999914,-9.854,0.412,0.354,0.005,-0.012,0.005,45.29,35.3479102,-117.8094332,628.954,3,,
3344.213,9.849151599999914,-9.854,0.416,0.349,0.006,-0.012,0.006,45.3,35.3479104,-117.8094334,629.018,3,,
3345.307,9.849151599999914,-9.858,0.426,0.349,0.007,-0.013,0.006,45.31,35.3479108,-117.8094325,629.017,3,,
3346.196,10.43970279999985,-9.844,0.421,0.345,0.006,-0.013,0.005,45.31,35.347911,-117.8094324,629.094,3,,
3347.283,9.291408800000227,-9.858,0.412,0.349,0.006,-0.013,0.005,45.32,35.3479117,-117.809432,629.047,3,,
3348.271,8.996133200000259,-9.854,0.421,0.359,0.005,-0.013,0.006,45.33,35.3479122,-117.8094317,628.973,3,,
3349.261,9.553875999999946,-9.839,0.421,0.354,0.007,-0.011,0.007,45.33,35.3479126,-117.8094313,628.923,3,,
3350.252,9.849151599999914,-9.854,0.431,0.359,0.007,-0.013,0.006,45.34,35.3479127,-117.8094312,628.938,3,,
3351.238,9.291408800000227,-9.854,0.416,0.345,0.006,-0.012,0.006,45.35,35.3479127,-117.8094314,628.989,3,,
3352.227,9.849151599999914,-9.854,0.416,0.325,0.006,-0.013,0.006,45.36,35.3479129,-117.8094313,628.957,3,,
3353.215,9.553875999999946,-9.858,0.421,0.349,0.005,-0.012,0.005,45.37,35.3479132,-117.8094311,628.862,3,,
3354.306,9.849151599999914,-9.854,0.421,0.354,0.005,-0.015,0.005,45.38,35.3479138,-117.8094309,628.789,3,,
3355.194,9.849151599999914,-9.854,0.421,0.359,0.005,-0.013,0.006,45.39,35.3479143,-117.8094309,628.761,3,,
3356.285,9.553875999999946,-9.849,0.416,0.349,0.006,-0.013,0.006,45.4,35.3479148,-117.809431,628.691,3,,
3357.276,8.405581999999868,-9.854,0.407,0.354,0.006,-0.013,0.006,45.4,35.3479153,-117.8094313,628.613,3,,
3358.262,8.996133200000259,-9.854,0.421,0.34,0.006,-0.013,0.006,45.42,35.3479152,-117.8094322,628.716,3,,
3359.252,8.996133200000259,-9.854,0.421,0.34,0.007,-0.013,0.007,45.43,35.3479152,-117.8094329,628.777,3,,
3360.239,9.553875999999946,-9.854,0.426,0.354,0.006,-0.013,0.005,45.44,35.3479149,-117.8094335,628.855,3,,
3361.228,10.144427200000337,-9.854,0.431,0.349,0.006,-0.013,0.006,45.44,35.3479149,-117.8094334,628.864,3,,
3362.218,9.849151599999914,-9.844,0.421,0.345,0.007,-0.012,0.006,45.45,35.3479149,-117.8094333,628.878,3,,
3363.217,8.996133200000259,-9.858,0.421,0.349,0.006,-0.015,0.006,45.46,35.3479147,-117.8094334,628.949,3,,
3364.203,9.291408800000227,-9.844,0.435,0.345,0.005,-0.013,0.005,45.48,35.3479145,-117.8094333,629.018,3,,
3365.193,10.43970279999985,-9.858,0.426,0.335,0.005,-0.013,0.006,45.49,35.3479143,-117.8094334,629.083,3,,
3366.282,9.291408800000227,-9.858,0.416,0.34,0.007,-0.012,0.005,45.5,35.3479141,-117.8094333,629.075,3,,
3367.275,10.43970279999985,-9.849,0.416,0.345,0.007,-0.013,0.006,45.51,35.3479142,-117.809433,629.056,3,,
3368.269,9.849151599999914,-9.854,0.407,0.349,0.005,-0.013,0.006,45.52,35.3479141,-117.8094332,629.114,3,,
3369.257,10.43970279999985,-9.839,0.412,0.354,0.007,-0.012,0.007,45.53,35.347914,-117.809433,629.105,3,,
3370.247,9.553875999999946,-9.854,0.421,0.34,0.007,-0.015,0.006,45.54,35.3479141,-117.8094326,629.067,3,,
3371.237,8.700857599999836,-9.858,0.421,0.349,0.005,-0.012,0.006,45.55,35.3479139,-117.8094327,629.105,3,,
3372.225,10.43970279999985,-9.844,0.426,0.349,0.006,-0.013,0.005,45.55,35.3479137,-117.8094327,629.137,3,,
3373.212,11.29272119999996,-9.854,0.397,0.345,0.007,-0.015,0.006,45.56,35.3479135,-117.8094328,629.133,3,,
3374.199,8.700857599999836,-9.849,0.416,0.34,0.007,-0.013,0.006,45.57,35.3479132,-117.8094327,629.088,3,,
3375.298,8.996133200000259,-9.854,0.416,0.364,0.007,-0.013,0.006,45.58,35.3479128,-117.8094329,629.11,3,,
3376.197,8.405581999999868,-9.854,0.431,0.359,0.006,-0.012,0.006,45.59,35.3479126,-117.8094327,629.105,3,,
3377.288,9.291408800000227,-9.858,0.416,0.345,0.006,-0.013,0.006,45.59,35.3479124,-117.8094326,629.089,3,,
3378.278,10.144427200000337,-9.858,0.412,0.345,0.005,-0.013,0.006,45.6,35.3479122,-117.8094324,629.102,3,,
3379.266,9.553875999999946,-9.858,0.412,0.349,0.006,-0.013,0.006,45.6,35.3479122,-117.8094321,629.07,3,,
3380.253,11.29272119999996,-9.854,0.426,0.345,0.007,-0.013,0.006,45.61,35.3479122,-117.8094315,629.053,3,,
3381.31,10.734978399999818,-9.858,0.426,0.349,0.006,-0.012,0.006,45.62,35.3479122,-117.809431,629.027,3,,
3382.195,10.144427200000337,-9.863,0.416,0.354,0.006,-0.013,0.006,45.63,35.3479123,-117.8094298,629.001,3,,
3383.282,10.734978399999818,-9.854,0.412,0.359,0.006,-0.013,0.006,45.64,35.3479123,-117.8094289,629.008,3,,
3384.269,10.144427200000337,-9.858,0.421,0.34,0.007,-0.012,0.006,45.65,35.3479123,-117.8094282,629.029,3,,
3385.258,9.553875999999946,-9.854,0.416,0.34,0.006,-0.012,0.005,45.67,35.3479125,-117.8094272,629.042,3,,
3386.243,10.144427200000337,-9.849,0.402,0.335,0.005,-0.013,0.006,45.67,35.3479126,-117.8094267,629.061,3,,
3387.228,10.43970279999985,-9.858,0.421,0.359,0.006,-0.013,0.006,45.68,35.3479129,-117.8094256,629.093,3,,
3388.22,8.996133200000259,-9.849,0.412,0.349,0.006,-0.012,0.005,45.69,35.3479132,-117.8094244,629.1,3,,
3389.212,9.553875999999946,-9.854,0.426,0.354,0.006,-0.015,0.006,45.7,35.3479136,-117.8094229,629.108,3,,
3390.197,10.43970279999985,-9.854,0.426,0.34,0.006,-0.013,0.006,45.71,35.347914,-117.8094213,629.134,3,,
3391.288,10.43970279999985,-9.849,0.421,0.354,0.006,-0.012,0.006,45.72,35.3479143,-117.8094203,629.179,3,,
3392.173,9.849151599999914,-9.858,0.421,0.354,0.006,-0.013,0.006,45.73,35.3479145,-117.8094189,629.293,3,,
3393.262,11.030254000000241,-9.854,0.421,0.335,0.007,-0.013,0.006,45.74,35.3479145,-117.8094181,629.323,3,,
3394.249,10.734978399999818,-9.858,0.412,0.354,0.005,-0.013,0.005,45.74,35.3479147,-117.8094171,629.298,3,,
3395.238,10.734978399999818,-9.858,0.421,0.349,0.009,-0.011,0.005,45.75,35.3479147,-117.8094167,629.208,3,,
3396.225,9.291408800000227,-9.849,0.421,0.345,0.006,-0.015,0.005,45.76,35.3479149,-117.809416,629.133,3,,
3397.211,9.849151599999914,-9.849,0.421,0.354,0.007,-0.013,0.006,45.77,35.3479151,-117.8094153,629.096,3,,
3398.299,11.030254000000241,-9.844,0.421,0.349,0.007,-0.012,0.005,45.78,35.3479153,-117.8094147,629.081,3,,
3399.286,10.734978399999818,-9.854,0.421,0.345,0.006,-0.013,0.006,45.79,35.3479154,-117.8094144,629.065,3,,
3400.28,10.734978399999818,-9.854,0.421,0.34,0.005,-0.012,0.006,45.79,35.3479154,-117.8094144,629.056,3,,
3401.266,10.144427200000337,-9.849,0.421,0.335,0.006,-0.012,0.005,45.79,35.3479155,-117.8094139,629.005,3,,
3402.253,10.43970279999985,-9.858,0.426,0.335,0.007,-0.013,0.006,45.8,35.3479156,-117.8094134,628.972,3,,
3403.243,10.734978399999818,-9.854,0.421,0.345,0.006,-0.015,0.005,45.8,35.3479158,-117.8094127,628.923,3,,
3404.237,11.29272119999996,-9.854,0.421,0.34,0.005,-0.012,0.006,45.8,35.347916,-117.8094119,628.856,3,,
3405.225,11.030254000000241,-9.839,0.431,0.34,0.006,-0.013,0.007,45.82,35.3479164,-117.8094111,628.766,3,,
3406.21,11.587996799999928,-9.854,0.426,0.335,0.007,-0.013,0.006,45.82,35.3479165,-117.8094105,628.671,3,,
3407.194,9.553875999999946,-9.858,0.426,0.33,0.006,-0.015,0.006,45.81,35.3479165,-117.8094098,628.527,3,,
3408.181,9.849151599999914,-9.854,0.392,0.349,0.009,-0.013,0.005,45.82,35.3479168,-117.8094091,628.44,3,,
3409.269,11.29272119999996,-9.858,0.412,0.325,0.006,-0.013,0.006,45.82,35.347917,-117.8094085,628.393,3,,
3410.258,9.849151599999914,-9.854,0.431,0.335,0.006,-0.015,0.006,45.83,35.3479175,-117.8094075,628.292,3,,
3411.25,10.734978399999818,-9.858,0.421,0.349,0.007,-0.012,0.006,45.83,35.3479178,-117.8094064,628.25,3,,
3412.237,10.734978399999818,-9.849,0.416,0.345,0.005,-0.012,0.006,45.83,35.3479183,-117.8094041,628.205,3,,
3413.224,11.030254000000241,-9.858,0.435,0.359,0.007,-0.013,0.006,45.83,35.3479187,-117.8094028,628.207,3,,
3414.213,9.291408800000227,-9.854,0.402,0.349,0.009,-0.015,0.006,45.83,35.3479186,-117.8094023,628.209,3,,
3415.208,10.43970279999985,-9.854,0.412,0.345,0.005,-0.012,0.006,45.84,35.3479187,-117.8094014,628.186,3,,
3416.195,11.29272119999996,-9.849,0.416,0.349,0.009,-0.013,0.006,45.85,35.3479187,-117.8094011,628.152,3,,
3417.184,10.43970279999985,-9.854,0.402,0.359,0.006,-0.012,0.006,45.87,35.3479188,-117.8094009,628.07,3,,
3418.171,10.144427200000337,-9.849,0.421,0.34,0.007,-0.012,0.005,45.88,35.3479189,-117.8094002,628.018,3,,
3419.26,11.29272119999996,-9.858,0.421,0.354,0.005,-0.012,0.006,45.88,35.3479189,-117.8094,627.954,3,,
3420.248,9.849151599999914,-9.854,0.421,0.345,0.007,-0.013,0.005,45.87,35.3479189,-117.8093999,627.945,3,,
3421.235,10.43970279999985,-9.844,0.412,0.345,0.007,-0.013,0.006,45.88,35.3479189,-117.8093999,627.921,3,,
3422.227,9.291408800000227,-9.854,0.407,0.34,0.005,-0.013,0.006,45.88,35.3479189,-117.8093999,627.992,3,,
3423.215,9.553875999999946,-9.854,0.412,0.345,0.007,-0.011,0.006,45.89,35.3479193,-117.8093997,627.986,3,,
3424.202,11.030254000000241,-9.858,0.421,0.359,0.007,-0.013,0.005,45.89,35.3479199,-117.8093992,627.903,3,,
3425.189,10.144427200000337,-9.849,0.412,0.349,0.007,-0.013,0.006,45.9,35.3479199,-117.8093993,627.883,3,,
3426.278,8.996133200000259,-9.858,0.397,0.34,0.006,-0.012,0.006,45.91,35.3479199,-117.8093996,627.83,3,,
3427.265,10.734978399999818,-9.858,0.407,0.392,0.007,-0.015,0.004,45.92,35.3479199,-117.8094001,627.805,3,,
3428.252,9.849151599999914,-9.849,0.426,0.373,0.006,-0.015,0.006,45.93,35.34792,-117.8094005,627.759,3,,
3429.242,10.734978399999818,-9.849,0.426,0.34,0.006,-0.012,0.005,45.94,35.3479199,-117.809401,627.755,3,,
3430.231,10.43970279999985,-9.854,0.407,0.354,0.006,-0.013,0.009,45.95,35.3479199,-117.8094012,627.806,3,,
3431.214,10.144427200000337,-9.868,0.474,0.325,0.005,-0.012,0.006,45.96,35.3479202,-117.809401,627.815,3,,
3432.201,9.849151599999914,-9.863,0.412,0.359,0.006,-0.013,0.006,45.97,35.3479202,-117.8094013,627.929,3,,
3433.19,10.43970279999985,-9.863,0.426,0.325,0.007,-0.013,0.006,45.98,35.3479204,-117.8094016,627.914,3,,
3434.275,11.29272119999996,-9.858,0.421,0.345,0.005,-0.013,0.006,45.98,35.3479207,-117.8094018,627.837,3,,
3435.26,11.030254000000241,-9.858,0.416,0.325,0.005,-0.013,0.006,45.99,35.3479205,-117.809402,627.891,3,,
3436.259,9.291408800000227,-9.849,0.431,0.345,0.006,-0.012,0.005,45.99,35.3479202,-117.8094021,628.071,3,,
3437.254,10.144427200000337,-9.854,0.407,0.335,0.007,-0.012,0.007,46.0,35.3479204,-117.8094026,628.107,3,,
3438.242,10.144427200000337,-9.858,0.407,0.354,0.007,-0.013,0.005,46.01,35.3479208,-117.8094025,628.202,3,,
3439.227,11.587996799999928,-9.854,0.435,0.349,0.007,-0.013,0.006,46.02,35.347921,-117.809403,628.274,3,,
3440.213,10.43970279999985,-9.858,0.431,0.354,0.006,-0.013,0.006,46.02,35.3479209,-117.8094034,628.364,3,,
3441.203,10.43970279999985,-9.858,0.421,0.349,0.006,-0.013,0.006,46.03,35.3479211,-117.8094038,628.446,3,,
3442.19,10.144427200000337,-9.863,0.412,0.349,0.007,-0.013,0.006,46.04,35.3479212,-117.8094043,628.559,3,,
3443.275,9.849151599999914,-9.858,0.421,0.359,0.006,-0.012,0.007,46.05,35.347921,-117.8094049,628.668,3,,
3444.264,10.43970279999985,-9.844,0.421,0.345,0.007,-0.011,0.005,46.06,35.3479209,-117.8094056,628.815,3,,
3445.25,10.734978399999818,-9.854,0.421,0.354,0.006,-0.013,0.006,46.07,35.347921,-117.8094054,628.933,3,,
3446.234,11.29272119999996,-9.858,0.421,0.345,0.006,-0.012,0.005,46.07,35.3479209,-117.8094051,629.095,3,,
3447.221,11.030254000000241,-9.854,0.416,0.33,0.006,-0.012,0.005,46.08,35.3479209,-117.8094045,629.228,3,,
3448.212,9.553875999999946,-9.854,0.412,0.345,0.007,-0.015,0.006,46.09,35.3479203,-117.8094054,629.409,3,,
3449.207,9.849151599999914,-9.858,0.421,0.345,0.007,-0.013,0.006,46.09,35.3479198,-117.8094058,629.567,3,,
3450.193,9.849151599999914,-9.849,0.421,0.349,0.006,-0.013,0.006,46.1,35.3479195,-117.8094059,629.64,3,,
3451.285,10.144427200000337,-9.854,0.412,0.354,0.006,-0.013,0.006,46.1,35.3479191,-117.8094049,629.723,3,,
3452.273,9.291408800000227,-9.858,0.412,0.354,0.006,-0.013,0.006,46.11,35.3479186,-117.8094048,629.861,3,,
3453.257,9.291408800000227,-9.854,0.416,0.345,0.009,-0.013,0.006,46.12,35.347918,-117.8094051,629.877,3,,
3454.244,10.43970279999985,-9.854,0.426,0.345,0.006,-0.013,0.006,46.13,35.3479173,-117.8094064,629.797,3,,
3455.229,10.43970279999985,-9.849,0.412,0.34,0.007,-0.013,0.006,46.14,35.3479174,-117.8094062,629.737,3,,
3456.215,9.553875999999946,-9.858,0.421,0.354,0.006,-0.013,0.006,46.15,35.3479172,-117.8094061,629.684,3,,
3457.202,10.43970279999985,-9.863,0.416,0.349,0.006,-0.013,0.006,46.16,35.3479171,-117.8094062,629.605,3,,
3458.291,9.291408800000227,-9.854,0.416,0.359,0.007,-0.012,0.006,46.16,35.3479168,-117.8094073,629.457,3,,
3459.283,10.144427200000337,-9.849,0.426,0.349,0.006,-0.013,0.006,46.17,35.3479159,-117.8094086,629.327,3,,
3460.271,10.144427200000337,-9.854,0.407,0.345,0.006,-0.013,0.006,46.18,35.347915,-117.8094099,629.27,3,,
3461.258,9.291408800000227,-9.854,0.421,0.345,0.007,-0.013,0.006,46.19,35.3479145,-117.8094107,629.249,3,,
3462.244,10.144427200000337,-9.854,0.416,0.354,0.006,-0.013,0.006,46.2,35.3479139,-117.8094116,629.223,3,,
3463.23,10.734978399999818,-9.844,0.421,0.349,0.006,-0.013,0.006,46.21,35.3479128,-117.8094134,629.279,3,,
3464.22,9.291408800000227,-9.854,0.421,0.349,0.006,-0.012,0.006,46.22,35.3479119,-117.8094151,629.298,3,,
3465.209,9.849151599999914,-9.858,0.416,0.34,0.006,-0.013,0.006,46.22,35.3479115,-117.8094159,629.27,3,,
3466.195,9.849151599999914,-9.849,0.416,0.345,0.006,-0.013,0.006,46.23,35.3479112,-117.8094168,629.21,3,,
3467.283,10.43970279999985,-9.858,0.431,0.345,0.005,-0.012,0.006,46.24,35.3479111,-117.8094178,629.162,3,,
3468.271,11.29272119999996,-9.854,0.421,0.354,0.006,-0.012,0.006,46.24,35.3479107,-117.8094191,629.158,3,,
3469.256,9.553875999999946,-9.854,0.421,0.34,0.006,-0.012,0.005,46.24,35.3479101,-117.8094204,629.138,3,,
3470.243,11.29272119999996,-9.858,0.421,0.349,0.007,-0.013,0.006,46.24,35.3479096,-117.809422,629.164,3,,
3471.234,10.43970279999985,-9.844,0.416,0.359,0.006,-0.013,0.005,46.25,35.347909,-117.8094235,629.265,3,,
3472.227,9.849151599999914,-9.854,0.421,0.335,0.006,-0.013,0.006,46.26,35.3479088,-117.8094247,629.344,3,,
3473.215,11.030254000000241,-9.854,0.416,0.354,0.006,-0.012,0.006,46.27,35.3479082,-117.8094264,629.492,3,,
3474.204,10.144427200000337,-9.858,0.416,0.345,0.006,-0.012,0.006,46.27,35.3479082,-117.8094269,629.595,3,,
3475.317,10.144427200000337,-9.858,0.416,0.345,0.006,-0.015,0.005,46.28,35.3479083,-117.8094277,629.613,3,,
3476.202,10.144427200000337,-9.858,0.416,0.34,0.006,-0.013,0.006,46.28,35.3479083,-117.8094284,629.681,3,,
3477.29,10.43970279999985,-9.849,0.412,0.345,0.006,-0.013,0.006,46.28,35.347908,-117.8094295,629.81,3,,
3478.275,9.849151599999914,-9.854,0.421,0.349,0.007,-0.013,0.007,46.29,35.3479081,-117.8094295,629.879,3,,
3479.262,11.030254000000241,-9.854,0.421,0.349,0.006,-0.012,0.006,46.3,35.3479084,-117.8094295,629.972,3,,
3480.253,9.849151599999914,-9.849,0.416,0.354,0.007,-0.013,0.006,46.31,35.3479085,-117.8094296,630.096,3,,
3481.243,10.734978399999818,-9.849,0.416,0.349,0.006,-0.012,0.006,46.31,35.3479089,-117.8094296,630.193,3,,
3482.231,10.734978399999818,-9.844,0.416,0.335,0.007,-0.012,0.006,46.32,35.3479093,-117.8094296,630.234,3,,
3483.215,9.553875999999946,-9.858,0.431,0.349,0.007,-0.012,0.006,46.33,35.3479097,-117.8094296,630.251,3,,
3484.2,10.734978399999818,-9.858,0.416,0.359,0.006,-0.013,0.006,46.34,35.3479102,-117.8094297,630.296,3,,
3485.286,10.734978399999818,-9.858,0.421,0.349,0.006,-0.012,0.006,46.35,35.3479105,-117.8094298,630.34,3,,
3486.276,10.144427200000337,-9.854,0.412,0.354,0.006,-0.013,0.006,46.35,35.347911,-117.8094296,630.32,3,,
3487.265,10.43970279999985,-9.868,0.431,0.349,0.005,-0.012,0.006,46.36,35.3479114,-117.8094296,630.349,3,,
3488.254,9.849151599999914,-9.858,0.421,0.345,0.006,-0.012,0.006,46.37,35.3479116,-117.8094296,630.375,3,,
3489.241,10.734978399999818,-9.858,0.416,0.335,0.006,-0.013,0.006,46.38,35.3479119,-117.8094296,630.463,3,,
3490.228,10.144427200000337,-9.854,0.416,0.335,0.006,-0.013,0.005,46.37,35.3479123,-117.8094294,630.463,3,,
3491.213,10.144427200000337,-9.854,0.421,0.345,0.007,-0.012,0.006,46.36,35.3479125,-117.8094291,630.488,3,,
3492.202,9.849151599999914,-9.863,0.412,0.325,0.006,-0.013,0.006,46.33,35.3479127,-117.8094291,630.542,3,,
3493.289,11.587996799999928,-9.858,0.416,0.335,0.006,-0.013,0.005,46.35,35.3479129,-117.8094288,630.619,3,,
3494.277,11.29272119999996,-9.844,0.421,0.33,0.007,-0.013,0.007,46.37,35.3479132,-117.8094284,630.697,3,,
3495.263,11.587996799999928,-9.868,0.416,0.321,0.006,-0.015,0.005,46.34,35.3479135,-117.8094282,630.79,3,,
3496.251,11.29272119999996,-9.849,0.421,0.33,0.006,-0.013,0.006,46.34,35.3479138,-117.809428,630.864,3,,
3497.237,11.883272399999896,-9.854,0.402,0.301,0.007,-0.012,0.005,46.34,35.3479143,-117.8094278,630.894,3,,
3498.223,10.734978399999818,-9.844,0.421,0.282,0.006,-0.013,0.006,46.3,35.3479147,-117.8094274,630.894,3,,
3499.214,11.29272119999996,-9.858,0.426,0.335,0.006,-0.012,0.006,46.29,35.3479151,-117.8094268,630.998,3,,
3500.202,11.030254000000241,-9.858,0.412,0.34,0.006,-0.012,0.006,46.33,35.3479157,-117.8094257,631.074,3,,
3501.288,10.734978399999818,-9.854,0.416,0.345,0.007,-0.013,0.006,46.36,35.3479162,-117.809425,631.175,3,,
3502.275,9.849151599999914,-9.858,0.412,0.316,0.006,-0.012,0.006,46.37,35.3479162,-117.8094244,631.112,3,,
3503.263,10.734978399999818,-9.858,0.412,0.321,0.005,-0.012,0.007,46.32,35.3479163,-117.8094239,631.096,3,,
3504.25,11.030254000000241,-9.854,0.412,0.34,0.007,-0.013,0.006,46.35,35.3479165,-117.8094233,631.097,3,,
3505.235,11.030254000000241,-9.854,0.416,0.335,0.006,-0.013,0.006,46.37,35.3479168,-117.8094228,631.182,3,,
3506.223,10.144427200000337,-9.858,0.407,0.335,0.006,-0.012,0.005,46.4,35.3479171,-117.8094224,631.247,3,,
3507.212,10.43970279999985,-9.858,0.421,0.354,0.006,-0.013,0.006,46.41,35.3479174,-117.8094217,631.247,3,,
3508.198,10.734978399999818,-9.858,0.426,0.359,0.007,-0.012,0.006,46.41,35.3479176,-117.8094209,631.328,3,,
3509.289,11.883272399999896,-9.863,0.407,0.282,0.006,-0.013,0.006,46.41,35.3479178,-117.8094204,631.414,3,,
3510.298,10.43970279999985,-9.854,0.412,0.301,0.006,-0.013,0.006,46.39,35.347918,-117.8094199,631.448,3,,
3511.181,10.144427200000337,-9.858,0.412,0.306,0.006,-0.012,0.007,46.33,35.3479182,-117.8094194,631.536,3,,
3512.269,11.030254000000241,-9.854,0.407,0.311,0.007,-0.012,0.006,46.27,35.3479184,-117.8094192,631.712,3,,
3513.254,11.883272399999896,-9.854,0.407,0.23,0.007,-0.013,0.005,46.3,35.3479183,-117.8094191,631.788,3,,
3514.244,11.030254000000241,-9.858,0.412,0.263,0.007,-0.013,0.005,46.31,35.3479177,-117.8094199,631.895,3,,
