pt0,pt1,pt2,pt3,pt4,pt5,pt6,pt7,lc0,lc1,uptime,timestamp
87.17,-2.49,104348.12,-4.53,,-3.11,-8.64,864.56,-1.4523048401,-0.7852172852,1360260,1775935344.984562
87.17,-2.49,104348.12,-4.53,,-3.11,-8.64,864.56,-1.4523048401,-0.7852172852,1360260,1775935344.98895
86.45,-2.18,104313.51,-4.23,,-3.41,-8.22,863.77,-1.6496372223,-0.6388664246,1360270,1775935344.992734
86.45,-2.18,104313.51,-4.23,,-3.41,-8.22,863.77,-1.6496372223,-0.6388664246,1360270,1775935344.995688
87.17,-2.45,104408.71,-4.61,,-3.22,-8.14,864.01,0.9540538788,-0.7816505432,1360280,1775935344.998423
87.17,-2.45,104408.71,-4.61,,-3.22,-8.14,864.01,0.9540538788,-0.7816505432,1360280,1775935345.0829499
88.74,-2.45,104348.12,-4.57,,-3.22,-8.14,863.77,-2.1924304962,-0.3818588257,1360290,1775935345.084579
85.85,-2.18,104348.12,-4.38,,-3.19,-8.45,864.01,0.2398777008,-0.4354019165,1360300,1775935345.086158
85.85,-2.18,104348.12,-4.38,,-3.19,-8.45,864.01,0.2398777008,-0.4354019165,1360300,1775935345.08801
87.89,-2.45,104313.51,-4.23,,-3.11,-8.02,863.77,-1.2041549683,-0.3854293823,1360310,1775935345.089658
87.89,-2.45,104313.51,-4.23,,-3.11,-8.02,863.77,-1.2041549683,-0.3854293823,1360310,1775935345.091501
85.97,-2.49,104209.62,-4.27,,-3.15,-8.22,863.77,-1.8848094940,-0.2140846252,1360320,1775935345.0932941
85.97,-2.49,104209.62,-4.27,,-3.15,-8.22,863.77,-1.8848094940,-0.2140846252,1360320,1775935345.0947258
87.53,-2.11,104313.51,-4.27,,-3.15,-7.45,864.01,1.3097896576,-0.6495780945,1360330,1775935345.096194
87.53,-2.11,104313.51,-4.27,,-3.15,-7.45,864.01,1.3097896576,-0.6495780945,1360330,1775935345.0975811
85.97,-2.15,104348.12,-4.34,,-3.45,-8.22,864.56,-1.7150516510,-0.5639076233,1360340,1775935345.09899
85.97,-2.15,104348.12,-4.34,,-3.45,-8.22,864.56,-1.7150516510,-0.5639076233,1360340,1775935345.100419
87.41,-2.49,104209.62,-4.42,,-3.72,-8.22,864.01,0.0793094635,-0.4925117493,1360350,1775935345.101988
87.41,-2.49,104209.62,-4.42,,-3.72,-8.22,864.01,0.0793094635,-0.4925117493,1360350,1775935345.104398
87.17,-2.15,104313.51,-4.23,,-3.19,-8.29,863.77,-0.2304725647,-0.6531448364,1360360,1775935345.107717
87.17,-2.15,104313.51,-4.23,,-3.19,-8.29,863.77,-0.2304725647,-0.6531448364,1360360,1775935345.109613
88.14,-2.18,104313.51,-4.30,,-3.19,-8.18,864.01,-1.5625915527,-0.1391258240,1360370,1775935345.11235
88.14,-2.18,104313.51,-4.30,,-3.19,-8.18,864.01,-1.5625915527,-0.1391258240,1360370,1775935345.113759
87.53,-2.11,104313.51,-4.30,,-3.19,-8.25,864.01,0.4128818512,-0.8601799011,1360380,1775935345.115254
87.53,-2.11,104313.51,-4.30,,-3.19,-8.25,864.01,0.4128818512,-0.8601799011,1360380,1775935345.116435
88.50,-2.18,104417.38,-4.23,,-3.15,-8.14,863.77,-1.5577297211,-0.2604904175,1360390,1775935345.117666
88.50,-2.18,104417.38,-4.23,,-3.15,-8.14,863.77,-1.5577297211,-0.2604904175,1360390,1775935345.1189618
86.09,-2.49,104426.03,-4.23,,-3.11,-8.22,863.77,-0.6116218567,-0.6281585693,1360400,1775935345.120169
86.09,-2.49,104426.03,-4.23,,-3.11,-8.22,863.77,-0.6116218567,-0.6281585693,1360400,1775935345.1222022
87.77,-2.15,104313.51,-4.27,,-3.11,-8.25,864.50,0.0036201477,-0.3033294678,1360410,1775935345.1238122
87.77,-2.15,104313.51,-4.27,,-3.11,-8.25,864.50,0.0036201477,-0.3033294678,1360410,1775935345.1250129
88.02,-2.07,104348.12,-4.23,,-3.19,-8.60,864.56,-1.5880050659,-0.1141395569,1360420,1775935345.125739
88.02,-2.07,104348.12,-4.23,,-3.19,-8.60,864.56,-1.5880050659,-0.1141395569,1360420,1775935345.162237
88.50,-2.15,104313.51,-4.30,,-3.15,-8.14,864.01,0.6134567261,-0.5496292114,1360430,1775935345.166037
88.86,-2.11,104348.12,-4.19,,-3.11,-8.18,864.50,-1.3247127533,-0.1962394714,1360440,1775935345.167232
88.86,-2.11,104348.12,-4.19,,-3.11,-8.18,864.50,-1.3247127533,-0.1962394714,1360440,1775935345.168534
89.70,-2.18,104209.62,-4.27,,-3.07,-7.83,864.01,-1.1014328003,-0.4782333374,1360450,1775935345.170175
89.70,-2.18,104209.62,-4.27,,-3.07,-7.83,864.01,-1.1014328003,-0.4782333374,1360450,1775935345.171967
88.02,-2.15,104313.51,-4.30,,-3.07,-7.83,864.01,0.0090274811,-0.5781822205,1360460,1775935345.1735098
88.02,-2.15,104313.51,-4.30,,-3.07,-7.83,864.01,0.0090274811,-0.5781822205,1360460,1775935345.175456
91.39,-1.76,104313.51,-4.34,,-3.49,-8.83,863.77,-1.6669368744,0.0250740051,1360470,1775935345.196031
91.39,-1.76,104313.51,-4.34,,-3.49,-8.83,863.77,-1.6669368744,0.0250740051,1360470,1775935345.199179
89.82,-2.49,104426.03,-4.30,,-3.45,-8.18,864.37,-0.1223468781,-0.5067939758,1360480,1775935345.20064
89.82,-2.49,104426.03,-4.30,,-3.45,-8.18,864.37,-0.1223468781,-0.5067939758,1360480,1775935345.202361
82.96,-2.15,104313.51,-4.30,,-4.40,-7.79,864.31,-0.0363864899,-0.1462669373,1360490,1775935345.2043571
82.96,-2.15,104313.51,-4.30,,-4.40,-7.79,864.31,-0.0363864899,-0.1462669373,1360490,1775935345.205973
88.50,-2.22,104313.51,-4.30,,-3.19,-7.83,864.56,-1.2706508636,-0.5817527771,1360500,1775935345.207545
88.50,-2.22,104313.51,-4.30,,-3.19,-7.83,864.56,-1.2706508636,-0.5817527771,1360500,1775935345.209315
90.91,-1.84,104348.12,-4.27,,-3.19,-8.18,864.50,0.4777565002,-1.0350875854,1360510,1775935345.2128808
90.91,-1.84,104348.12,-4.27,,-3.19,-8.18,864.50,0.4777565002,-1.0350875854,1360510,1775935345.24694
90.91,-2.03,104426.03,-4.30,,-3.15,-7.60,864.44,-1.6253089905,-0.6638565063,1360520,1775935345.2600892
87.89,-2.22,104313.51,-4.27,,-3.19,-7.91,864.44,-0.2991333008,-0.5174980164,1360530,1775935345.26239
87.89,-2.22,104313.51,-4.27,,-3.19,-7.91,864.44,-0.2991333008,-0.5174980164,1360530,1775935345.2643971
88.50,-2.11,104391.41,-4.42,,-3.11,-8.22,864.80,-0.1591110229,0.2178344727,1360540,1775935345.2665641
88.50,-2.11,104391.41,-4.42,,-3.11,-8.22,864.80,-0.1591110229,0.2178344727,1360540,1775935345.268333
88.50,-2.18,104434.68,-4.34,,-3.22,-8.22,864.44,-0.8716659546,-1.0457992554,1360550,1775935345.270456
88.50,-2.18,104434.68,-4.34,,-3.22,-8.22,864.44,-0.8716659546,-1.0457992554,1360550,1775935345.272473
89.94,-2.18,104313.51,-4.19,,-3.19,-8.33,864.44,0.3604393005,-0.6210212708,1360560,1775935345.288686
89.94,-2.18,104313.51,-4.19,,-3.19,-8.33,864.44,0.3604393005,-0.6210212708,1360560,1775935345.291353
88.86,-2.26,104408.71,-4.27,,-2.84,-7.45,864.37,-1.1468448639,-0.0927238464,1360570,1775935345.293088
88.86,-2.26,104408.71,-4.27,,-2.84,-7.45,864.37,-1.1468448639,-0.0927238464,1360570,1775935345.29472
88.86,-2.18,104339.46,-4.34,,-3.19,-8.22,865.04,-0.5007896423,-0.6281585693,1360580,1775935345.29685
88.86,-2.18,104339.46,-4.34,,-3.19,-8.22,865.04,-0.5007896423,-0.6281585693,1360580,1775935345.29844
88.98,-1.80,104313.51,-4.30,,-3.22,-8.22,864.25,-0.5310649872,-0.5996017456,1360590,1775935345.300012
88.98,-1.80,104313.51,-4.30,,-3.22,-8.22,864.25,-0.5310649872,-0.5996017456,1360590,1775935345.3021262
90.91,-2.15,104452.00,-4.27,,-3.22,-8.29,864.50,-0.9441089630,-0.7316741943,1360600,1775935345.3061628
90.91,-2.15,104452.00,-4.27,,-3.22,-8.29,864.50,-0.9441089630,-0.7316741943,1360600,1775935345.352265
90.67,-2.37,104278.88,-4.30,,-3.41,-8.37,864.80,-0.0147609711,-0.6709899902,1360610,1775935345.358409
90.54,-2.22,104313.51,-4.34,,-2.88,-7.83,864.01,-0.4050979614,-0.4461135864,1360620,1775935345.36076
90.54,-2.22,104313.51,-4.34,,-2.88,-7.83,864.01,-0.4050979614,-0.4461135864,1360620,1775935345.362777
91.03,-2.15,104313.51,-4.30,,-3.45,-8.14,863.95,-0.7721900940,0.1500053406,1360630,1775935345.3647711
91.03,-2.15,104313.51,-4.30,,-3.45,-8.14,863.95,-0.7721900940,0.1500053406,1360630,1775935345.366596
91.39,-2.53,104313.51,-4.34,,-3.22,-7.87,863.77,0.0711994171,-0.5960311890,1360640,1775935345.367928
91.39,-2.53,104313.51,-4.34,,-3.22,-7.87,863.77,0.0711994171,-0.5960311890,1360640,1775935345.369087
90.79,-2.18,104348.12,-4.27,,-4.40,-8.22,864.50,-1.6685581207,-0.0320396423,1360650,1775935345.391624
90.79,-2.18,104348.12,-4.27,,-4.40,-8.22,864.50,-1.6685581207,-0.0320396423,1360650,1775935345.3926458
91.75,-2.15,104313.51,-4.53,,-3.15,-8.22,864.80,-0.1845188141,-0.2497825623,1360660,1775935345.393534
91.75,-2.15,104313.51,-4.53,,-3.15,-8.22,864.80,-0.1845188141,-0.2497825623,1360660,1775935345.394329
82.35,-1.80,104408.71,-4.19,,-2.80,-7.45,864.25,-0.3991508484,-0.0891532898,1360670,1775935345.3950038
82.35,-1.80,104408.71,-4.19,,-2.80,-7.45,864.25,-0.3991508484,-0.0891532898,1360670,1775935345.3968818
94.16,-2.15,104313.51,-4.96,,-3.19,-7.87,864.01,-0.8376045227,-0.3640098572,1360680,1775935345.397661
94.16,-2.15,104313.51,-4.96,,-3.19,-7.87,864.01,-0.8376045227,-0.3640098572,1360680,1775935345.398376
93.07,-2.15,104313.51,-4.30,,-3.19,-7.87,864.01,0.1382389069,-0.3425941467,1360690,1775935345.399182
93.07,-2.15,104313.51,-4.30,,-3.19,-7.87,864.01,0.1382389069,-0.3425941467,1360690,1775935345.423767
92.47,-1.88,104426.03,-4.30,,-3.15,-8.25,864.01,-0.8911266327,-0.1177101135,1360700,1775935345.4270358
91.75,-2.11,104313.51,-4.19,,-3.15,-8.18,863.77,-0.7943515778,-0.8030700684,1360710,1775935345.4277298
91.75,-2.11,104313.51,-4.19,,-3.15,-8.18,863.77,-0.7943515778,-0.8030700684,1360710,1775935345.428479
92.47,-1.92,104408.71,-4.30,,-3.15,-7.87,864.62,-0.5272827148,-0.3033294678,1360720,1775935345.4291022
92.47,-1.92,104408.71,-4.30,,-3.15,-7.87,864.62,-0.5272827148,-0.3033294678,1360720,1775935345.429811
92.71,-2.15,104426.03,-4.23,,-3.26,-8.14,864.62,-1.1138687134,-0.6245918274,1360730,1775935345.430513
92.71,-2.15,104426.03,-4.23,,-3.26,-8.14,864.62,-1.1138687134,-0.6245918274,1360730,1775935345.431204
91.51,-1.84,104313.51,-4.61,,-3.11,-7.87,864.50,-0.2715587616,-0.9387092590,1360740,1775935345.4380548
91.51,-1.84,104313.51,-4.61,,-3.11,-7.87,864.50,-0.2715587616,-0.9387092590,1360740,1775935345.471648
92.35,-2.18,104313.51,-4.30,,-3.53,-7.83,864.44,-0.4721374512,-0.4889450073,1360750,1775935345.4750981
92.35,-2.18,104313.51,-4.30,,-3.53,-7.83,864.44,-0.4721374512,-0.4889450073,1360750,1775935345.483926
92.47,-2.07,104434.68,-4.65,,-3.19,-8.25,864.50,-0.3775253296,-0.8244857788,1360760,1775935345.485802
92.47,-2.07,104434.68,-4.65,,-3.19,-8.25,864.50,-0.3775253296,-0.8244857788,1360760,1775935345.487744
91.99,-1.80,104313.51,-4.27,,-3.45,-7.79,864.56,-0.4196968079,-0.4139823914,1360770,1775935345.489643
91.99,-1.80,104313.51,-4.27,,-3.45,-7.79,864.56,-0.4196968079,-0.4139823914,1360770,1775935345.493911
91.51,-2.18,104443.34,-4.30,,-3.15,-8.14,865.78,-0.8311157227,-0.4532470703,1360780,1775935345.495647
91.51,-2.18,104443.34,-4.30,,-3.15,-8.14,865.78,-0.8311157227,-0.4532470703,1360780,1775935345.5003278
92.47,-1.84,104209.62,-4.19,,-3.11,-8.25,863.95,-0.7008228302,-0.5674743652,1360790,1775935345.5022001
92.47,-1.84,104209.62,-4.19,,-3.11,-8.25,863.95,-0.7008228302,-0.5674743652,1360790,1775935345.5418398
86.09,-2.18,104443.34,-4.30,,-2.92,-8.22,864.56,-0.6510868073,-0.2533531189,1360800,1775935345.545332
86.09,-2.18,104443.34,-4.30,,-2.92,-8.22,864.56,-0.6510868073,-0.2533531189,1360800,1775935345.5470772
92.11,-2.49,104313.51,-4.27,,-3.19,-7.75,864.44,-0.4910583496,-0.3711509705,1360810,1775935345.54905
92.11,-2.49,104313.51,-4.27,,-3.19,-7.75,864.44,-0.4910583496,-0.3711509705,1360810,1775935345.551481
92.71,-2.15,104426.03,-4.04,,-3.11,-7.91,864.56,-0.2802143097,-0.2676315308,1360820,1775935345.554687
92.71,-2.15,104426.03,-4.04,,-3.11,-7.91,864.56,-0.2802143097,-0.2676315308,1360820,1775935345.557111
92.35,-2.18,104348.12,-4.23,,-3.22,-7.75,864.01,-0.5797252655,-0.2997550964,1360830,1775935345.559316
92.35,-2.18,104348.12,-4.23,,-3.22,-7.75,864.01,-0.5797252655,-0.2997550964,1360830,1775935345.5729
93.19,-2.11,104417.38,-4.53,,-2.80,-8.25,863.77,-0.6673049927,-0.6424369812,1360840,1775935345.57643
92.47,-2.49,104348.12,-4.57,,-2.80,-7.91,864.31,-0.7532653809,-0.2604904175,1360850,1775935345.577379
92.47,-2.49,104348.12,-4.57,,-2.80,-7.91,864.31,-0.7532653809,-0.2604904175,1360850,1775935345.57824
86.81,-2.49,104443.34,-4.53,,-2.27,-7.91,864.50,-0.6478404999,-0.7031211853,1360860,1775935345.579
86.81,-2.49,104443.34,-4.53,,-2.27,-7.91,864.50,-0.6478404999,-0.7031211853,1360860,1775935345.579695
95.72,-2.34,104417.38,-4.34,,-3.45,-7.87,863.77,-0.4618625641,-0.3283119202,1360870,1775935345.58044
95.72,-2.34,104417.38,-4.34,,-3.45,-7.87,863.77,-0.4618625641,-0.3283119202,1360870,1775935345.581147
95.00,-2.11,104417.38,-4.96,,-3.49,-7.91,863.77,-0.4105072021,0.1214523315,1360880,1775935345.585171
95.00,-2.11,104417.38,-4.96,,-3.49,-7.91,863.77,-0.4105072021,0.1214523315,1360880,1775935345.625036
90.06,-2.15,104278.88,-4.57,,-3.19,-8.06,864.01,-0.7121791840,-0.4782333374,1360900,1775935345.628737
90.06,-2.15,104278.88,-4.57,,-3.19,-8.06,864.01,-0.7121791840,-0.4782333374,1360900,1775935345.6304781
95.72,-2.45,104313.51,-4.04,,-3.15,-8.33,864.01,-0.7132587433,-0.6567115784,1360910,1775935345.632305
95.72,-2.45,104313.51,-4.04,,-3.15,-8.33,864.01,-0.7132587433,-0.6567115784,1360910,1775935345.6339169
93.19,-2.15,104313.51,-4.69,,-3.15,-7.87,863.77,-0.9078865051,-0.1962394714,1360920,1775935345.6353002
93.19,-2.15,104313.51,-4.69,,-3.15,-7.87,863.77,-0.9078865051,-0.1962394714,1360920,1775935345.6373062
94.16,-2.22,104434.68,-4.23,,-3.11,-7.87,864.56,-0.9381618500,-0.6067390442,1360930,1775935345.639211
94.16,-2.22,104434.68,-4.23,,-3.11,-7.87,864.56,-0.9381618500,-0.6067390442,1360930,1775935345.644104
94.28,-2.45,104348.12,-4.65,,-3.60,-7.99,864.01,-0.3326511383,-0.6388664246,1360940,1775935345.645825
94.28,-2.45,104348.12,-4.65,,-3.60,-7.99,864.01,-0.3326511383,-0.6388664246,1360940,1775935345.67636
91.87,-2.49,104313.51,-4.27,,-3.45,-7.87,864.01,-0.3942832947,-0.5603370667,1360950,1775935345.680794
94.28,-2.22,104313.51,-4.57,,-3.53,-7.91,863.77,-0.2861576080,-0.8102035522,1360960,1775935345.683071
94.28,-2.22,104313.51,-4.57,,-3.53,-7.91,863.77,-0.2861576080,-0.8102035522,1360960,1775935345.68507
93.31,-2.49,104209.62,-4.73,,-3.49,-8.18,863.77,-0.3380584717,-0.5531959534,1360970,1775935345.6871302
93.31,-2.49,104209.62,-4.73,,-3.49,-8.18,863.77,-0.3380584717,-0.5531959534,1360970,1775935345.6890051
95.00,-2.49,104313.51,-4.50,,-3.15,-8.22,864.44,-1.1587409973,-0.2961883545,1360980,1775935345.690393
95.00,-2.49,104313.51,-4.50,,-3.15,-8.22,864.44,-1.1587409973,-0.2961883545,1360980,1775935345.691853
93.92,-2.18,104348.12,-4.27,,-3.19,-8.25,863.77,-0.4337539673,-0.7887916565,1360990,1775935345.693184
93.92,-2.18,104348.12,-4.27,,-3.19,-8.25,863.77,-0.4337539673,-0.7887916565,1360990,1775935345.734008
94.28,-1.88,104278.88,-4.27,,-3.41,-7.45,864.37,-0.6300010681,-0.6817016602,1361000,1775935345.73825
94.28,-2.11,104313.51,-4.50,,-3.26,-8.18,863.77,-0.5072765350,-1.0172424316,1361010,1775935345.741079
94.28,-2.11,104313.51,-4.50,,-3.26,-8.18,863.77,-0.5072765350,-1.0172424316,1361010,1775935345.743625
94.04,-2.11,104278.88,-4.34,,-3.53,-7.87,863.89,0.0360603333,-0.5531959534,1361020,1775935345.745944
94.04,-2.11,104278.88,-4.34,,-3.53,-7.87,863.89,0.0360603333,-0.5531959534,1361020,1775935345.748069
94.16,-2.11,104313.51,-4.27,,-3.53,-8.18,864.01,-0.9889831543,-0.2319374084,1361030,1775935345.749989
94.16,-2.11,104313.51,-4.27,,-3.53,-8.18,864.01,-0.9889831543,-0.2319374084,1361030,1775935345.752203
93.31,-2.15,104313.51,-4.30,,-3.49,-7.45,864.62,-0.4023933411,-0.4104156494,1361040,1775935345.778743
93.31,-2.15,104313.51,-4.30,,-3.49,-7.45,864.62,-0.4023933411,-0.4104156494,1361040,1775935345.781513
93.56,-2.22,104426.03,-4.42,,-3.53,-8.79,864.01,-0.7824611664,-0.4032745361,1361050,1775935345.78367
93.56,-2.22,104426.03,-4.42,,-3.53,-8.79,864.01,-0.7824611664,-0.4032745361,1361050,1775935345.7860448
96.93,-2.11,104313.51,-4.38,,-4.40,-8.14,864.01,-0.9889831543,-0.5067939758,1361060,1775935345.7892401
96.93,-2.11,104313.51,-4.38,,-4.40,-8.14,864.01,-0.9889831543,-0.5067939758,1361060,1775935345.791788
94.28,-2.18,104417.38,-4.27,,-3.45,-7.83,864.31,-0.2277717590,-0.8387603760,1361070,1775935345.794417
94.28,-2.18,104417.38,-4.27,,-3.45,-7.83,864.31,-0.2277717590,-0.8387603760,1361070,1775935345.796832
95.12,-2.11,104434.68,-4.42,,-3.60,-8.18,864.37,-0.6413574219,0.1678581238,1361080,1775935345.818957
95.12,-2.11,104434.68,-4.42,,-3.60,-8.18,864.37,-0.6413574219,0.1678581238,1361080,1775935345.822897
96.57,-2.49,104304.84,-4.23,,-3.49,-8.33,864.01,-0.4780826569,-0.4782333374,1361100,1775935345.8256571
96.57,-2.49,104304.84,-4.23,,-3.49,-8.33,864.01,-0.4780826569,-0.4782333374,1361100,1775935345.8277829
96.93,-2.07,104417.38,-4.34,,-3.53,-8.25,864.01,-1.1900978088,-0.0891532898,1361110,1775935345.829807
96.93,-2.07,104417.38,-4.34,,-3.53,-8.25,864.01,-1.1900978088,-0.0891532898,1361110,1775935345.831902
95.96,-2.41,104278.88,-4.34,,-3.22,-8.18,864.31,-0.4488906860,-0.6817016602,1361120,1775935345.8339891
95.96,-2.41,104278.88,-4.34,,-3.22,-8.18,864.31,-0.4488906860,-0.6817016602,1361120,1775935345.836832
96.93,-2.18,104348.12,-4.23,,-3.15,-8.29,864.07,-0.9657363892,-0.3640098572,1361130,1775935345.8406
96.93,-2.18,104348.12,-4.23,,-3.15,-8.29,864.07,-0.9657363892,-0.3640098572,1361130,1775935345.868129
96.21,-2.11,104426.03,-4.30,,-3.45,-8.18,864.50,-0.2234439850,-0.4532470703,1361140,1775935345.8724759
93.68,-2.11,104417.38,-4.42,,-3.19,-7.83,857.00,-0.1218051910,-0.8601799011,1361150,1775935345.874819
93.68,-2.11,104417.38,-4.42,,-3.19,-7.83,857.00,-0.1218051910,-0.8601799011,1361150,1775935345.8772821
96.09,-2.49,104278.88,-4.34,,-3.19,-7.87,864.50,-0.8732872009,-0.4211235046,1361160,1775935345.879327
96.09,-2.49,104278.88,-4.34,,-3.19,-7.87,864.50,-0.8732872009,-0.4211235046,1361160,1775935345.881566
96.09,-2.41,104313.51,-4.27,,-3.45,-8.14,863.52,-0.4191551208,-0.8494720459,1361170,1775935345.883453
96.09,-2.41,104313.51,-4.27,,-3.45,-8.14,863.52,-0.4191551208,-0.8494720459,1361170,1775935345.885728
93.31,-2.49,104313.51,-4.30,,-3.49,-7.87,864.01,-1.0846729279,-0.7245368958,1361180,1775935345.8939571
93.31,-2.49,104313.51,-4.30,,-3.49,-7.87,864.01,-1.0846729279,-0.7245368958,1361180,1775935345.924128
96.93,-1.57,104313.51,-4.30,,-3.19,-8.25,864.56,-0.7116374969,-0.4639587402,1361190,1775935345.930719
95.96,-2.45,104348.12,-4.57,,-3.11,-8.18,864.56,-0.1639728546,-0.4389686584,1361200,1775935345.9333498
95.96,-2.45,104348.12,-4.57,,-3.11,-8.18,864.56,-0.1639728546,-0.4389686584,1361200,1775935345.935675
94.88,-2.45,104313.51,-4.27,,-3.49,-7.45,863.83,-0.9003162384,-0.9387092590,1361210,1775935345.939237
94.88,-2.45,104313.51,-4.27,,-3.49,-7.45,863.83,-0.9003162384,-0.9387092590,1361210,1775935345.94151
96.09,-2.45,104348.12,-4.27,,-3.19,-7.95,864.37,-0.1023406982,-0.6781311035,1361220,1775935345.943562
96.09,-2.45,104348.12,-4.27,,-3.19,-7.95,864.37,-0.1023406982,-0.6781311035,1361220,1775935345.9461582
97.05,-2.11,104434.68,-4.19,,-3.15,-8.22,864.80,-0.8121948242,0.1143112183,1361230,1775935345.9631732
97.05,-2.11,104434.68,-4.19,,-3.15,-8.22,864.80,-0.8121948242,0.1143112183,1361230,1775935345.966662
96.69,-2.15,104313.51,-4.38,,-3.49,-7.95,864.44,-0.7819194794,-0.3283119202,1361240,1775935345.9726348
97.29,-2.15,104313.51,-4.30,,-3.26,-7.91,863.95,-0.3861732483,-0.8530426025,1361250,1775935345.974994
97.29,-2.15,104313.51,-4.30,,-3.26,-7.91,863.95,-0.3861732483,-0.8530426025,1361250,1775935345.977459
97.05,-2.49,104313.51,-4.27,,-3.57,-7.87,864.01,-0.9549198151,-0.7495231628,1361260,1775935345.979567
97.05,-2.49,104313.51,-4.27,,-3.57,-7.87,864.01,-0.9549198151,-0.7495231628,1361260,1775935345.981479
96.81,-2.49,104313.51,-4.38,,-3.49,-7.56,864.44,-0.2548007965,-0.6745643616,1361270,1775935345.98317
96.81,-2.49,104313.51,-4.38,,-3.49,-7.56,864.44,-0.2548007965,-0.6745643616,1361270,1775935345.985286
96.93,-2.41,104348.12,-4.30,,-3.19,-7.91,863.77,-0.4288864136,-0.5639076233,1361280,1775935346.018372
96.93,-2.41,104348.12,-4.30,,-3.19,-7.91,863.77,-0.4288864136,-0.5639076233,1361280,1775935346.0240252
96.09,-2.15,104313.51,-4.30,,-3.41,-7.87,864.01,-0.6721725464,-0.2283668518,1361290,1775935346.0258088
96.21,-2.49,104452.00,-4.23,,-3.41,-7.87,863.95,-0.3710365295,-0.9565582275,1361300,1775935346.027164
96.21,-2.49,104452.00,-4.23,,-3.41,-7.87,863.95,-0.3710365295,-0.9565582275,1361300,1775935346.0283399
97.77,-2.57,104209.62,-4.30,,-3.22,-7.56,864.01,-0.9565467834,-0.7709388733,1361310,1775935346.029595
97.77,-2.57,104209.62,-4.30,,-3.22,-7.56,864.01,-0.9565467834,-0.7709388733,1361310,1775935346.030807
97.77,-2.49,104313.51,-4.04,,-3.45,-7.52,864.62,-0.5537719727,-0.3247451782,1361320,1775935346.03208
97.77,-2.49,104313.51,-4.04,,-3.45,-7.52,864.62,-0.5537719727,-0.3247451782,1361320,1775935346.037193
98.98,-2.49,104434.68,-4.30,,-3.41,-7.87,864.25,-0.5591793060,-0.2890472412,1361330,1775935346.039078
98.98,-2.49,104434.68,-4.30,,-3.41,-7.87,864.25,-0.5591793060,-0.2890472412,1361330,1775935346.129628
96.81,-2.49,104434.68,-4.23,,-3.15,-7.56,863.89,-0.7489433289,-0.3997039795,1361340,1775935346.1311061
97.41,-2.49,104313.51,-4.00,,-3.45,-7.91,864.50,-0.2645359039,-0.4639587402,1361350,1775935346.1324391
97.41,-2.49,104313.51,-4.00,,-3.45,-7.91,864.50,-0.2645359039,-0.4639587402,1361350,1775935346.133642
99.10,-1.57,104348.12,-4.30,,-3.19,-7.91,863.77,-0.8603115082,-0.6352958679,1361360,1775935346.134763
99.10,-1.57,104348.12,-4.30,,-3.19,-7.91,863.77,-0.8603115082,-0.6352958679,1361360,1775935346.136849
96.93,-2.49,104313.51,-4.27,,-3.76,-8.33,864.80,-0.5910758972,-0.5067939758,1361370,1775935346.1388328
96.93,-2.49,104313.51,-4.27,,-3.76,-8.33,864.80,-0.5910758972,-0.5067939758,1361370,1775935346.140417
98.49,-2.41,104348.12,-3.96,,-3.87,-7.79,863.95,-0.5780982971,-0.5674743652,1361380,1775935346.141789
98.49,-2.41,104348.12,-3.96,,-3.87,-7.79,863.95,-0.5780982971,-0.5674743652,1361380,1775935346.143667
96.21,-2.49,104434.68,-4.04,,-3.57,-8.22,864.31,-0.8203048706,-0.7638053894,1361390,1775935346.145149
97.05,-2.45,104408.71,-4.23,,-3.15,-7.95,863.83,-0.1801967621,-0.6460075378,1361400,1775935346.146323
97.05,-2.45,104408.71,-4.23,,-3.15,-7.95,863.83,-0.1801967621,-0.6460075378,1361400,1775935346.147416
96.21,-2.41,104408.71,-4.30,,-3.60,-8.18,864.56,-0.6370296478,-0.7709388733,1361410,1775935346.1490161
